"Name","Count"
"Arquitetura\09 - Área Externa\Equipamentos","3"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Loucas\Spot","3"
"Meios de transportes\Meios de transporte\Transito","3"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 06-Madeira e plástico\06200-Carpintaria de acabamento\06220-Carpintaria","3"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 07-Proteção térmica e umidade\07900-Seladores de junta\07915-Selador de junta","3"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Loucas\Wish","3"
"Portas e janelas\portas\Canto","3"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Loucas\DK","3"
"Estrutural\Fundações","3"
"Portas e janelas\Canto","3"
"Imperial Library\Imperial Library\Detail Components\Div 04-Masonry\042100-Clay Unit Masonry","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Ferro flexível NB\Soquete","3"
"Imperial Library\Imperial Library\Detail Components\Div 05-Metals\054200-Cold-Formed Metal Joist Framing","3"
"Libraries\Brazil\Tubulação\Conexões\NB PVC\Águas pluviais","3"
"Imperial Library\Imperial Library\Detail Components\Div 06-Wood and Plastic\061300-Heavy Timber\061323-Heavy Timber Construction","3"
"Imperial Library\Imperial Library\Detail Components\Div 06-Wood and Plastic\061800-Glue Laminated Construction","3"
"ANOTACÕES\Electrical","3"
"Libraries\Brazil\Duto\Conexões\Formas múltiplas\Torneiras","3"
"Libraries\Brazil\Tubulação\Conexões\Flanges de aço\Classe 900","3"
"Libraries\Brazil\Tubulação\Conexões\Flanges de aço\Classe 400","3"
"Libraries\Brazil\Tubulação\Conexões\Flanges de aço\Classe 300","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Aço NB","3"
"Libraries\Brazil\Tubulação\Conexões\Flanges de aço\Classe 1500","3"
"Tubulação\Válvulas\Válvula de gaveta","3"
"Libraries\Brazil\Tubulação\Conexões\Flanges de aço\Classe 150","3"
"Libraries\Brazil\Duto\Conexões\Oval\Cotovelos","3"
"ANOTACÕES\Electrical Symbols","3"
"Libraries\Brazil\Duto\Conexões\Oval\Torneiras","3"
"Imperial Library\Imperial Library\Detail Components\Div 07-Thermal and Moisture Protection\074000-Roofing and Siding Panels\074600-Siding","3"
"Libraries\Brazil\Tubulação\Conexões\Aço NB","3"
"Imperial Library\Imperial Library\Detail Components\Div 08-Openings\081100-Metal Doors and Frames\081113-Hollow Metal Doors and Frames","3"
"Imperial Library\Imperial Library\Detail Components\Div 08-Openings\081400-Wood Doors","3"
"Libraries\Brazil\Duto\Conexões\Perfis","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Sistema de denagem\R11 - Foul Drainage Above Ground","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Sistema de denagem\R10 - Rainwater Pipework, Gutters","3"
"Libraries\Brazil\Duto\Conexões\Redondo\Transições","3"
"Imperial Library\Imperial Library\Detail Components\Div 09-Finishes\092000-Plaster and Gypsum Board\092200-Supports\092216-Non-Structural Metal Framing","3"
"Imperial Library\Imperial Library\Detail Components\Div 06-Wood and Plastic\062200-Millwork","3"
"ANOTACÕES\Extremidades de nível","3"
"Tubulação\Válvulas\Checar válvulas","3"
"Vegetação\Decoraçao com vasos de plantas","3"
"Itens de detalhe\Preparação do terreno\Elementos de fundação e de arrimo\Pilares cravados","3"
"Libraries\US Metric\Detail Items\Div 04-Masonry\04200-Clay Masonry Units","3"
"Instalações\Equipamento de hidráulica (1)\MEP\Acessórios\Lavatórios","3"
"Imperial Library\Detail Components\Div 31-Earthwork\316200-Driven Piles","3"
"Libraries\US Metric\Detail Items\Div 02-Sitework\02700-Bases, Ballasts and Pavements\02770-Curbs and Gutters","3"
"EQUIPAMENTOS ELETRÔNICOS\Eletrônicos\Antena TV","3"
"Tubulação\Conexões\Aço NB","3"
"Libraries\US Metric\Curtain Wall Panels","3"
"Janelas\Parede de cortina","3"
"Janelas\Simples","3"
"Libraries\US Metric\Casework\Tall Cabinets","3"
"Componente de Detalhe\Div 06-Madeira e plástico\06200-Carpintaria de acabamento\06220-Carpintaria","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Oval\Cotovelos","3"
"Cozinha\Prateleiras","3"
"Imperial Library\Imperial Library\Curtain Wall Panels","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Válvulas\Checar válvulas","3"
"Componentes de gabinete\Gabinetes altos","3"
"Tubulação\Conexões\NB PVC\Águas pluviais","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Redondo\Transições","3"
"Componente de Detalhe\Div 11-Equipamento\11160-Equipamento de doca de carregamento","3"
"Libraries\Brazil\Itens de detalhe\Div 06-Madeira e plástico\06400-Madeiramento arquitetônico\06450-Alisar vertical e horizontal","3"
"Imperial Library\Imperial Library\Detail Components\Div 04-Masonry\042300-Glass Unit Masonry","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\PVC NB\Águas pluviais","3"
"Libraries\Brazil\Componentes de gabinete\Gabinetes altos","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Oval\Torneiras","3"
"Libraries\Brazil\Conduíte\Conexões\Aço NB","3"
"Imperial Library\Imperial Library\Annotations\Electrical","3"
"Libraries\US Metric\Detail Items\Div 04-Masonry\04400-Stone","3"
"Libraries\Brazil\Duto\Conexões\Retangular\Deslocamentos","3"
"Componente de Detalhe\Div 07-Proteção térmica e umidade\07900-Seladores de junta\07915-Selador de junta","3"
"Elétrico\Família_iluminação_forro_parede\Forro","3"
"Libraries\Brazil\Mecânica\MEP\Componentes secundários de água\Filtros de água","3"
"Imperial Library\Imperial Library\Specialty Equipment\Classroom-Library","3"
"Imperial Library\Imperial Library\Specialty Equipment\Ladders","3"
"Instalações\DISPOSITIVOS DE TELEFONIA","3"
"Imperial Library\Imperial Library\Structural\Columns\Concrete","3"
"Esquadrias\Janelas\Bay window","3"
"Instalações\DISPOSITIVOS DE DADOS","3"
"Imperial Library\Imperial Library\Structural\Foundations","3"
"Área Externa\Áreas de Piscina e Varandas","3"
"Libraries\Brazil\Itens de detalhe\Div 04-Alvenaria\04200-Unidades de alvenaria de barro","3"
"Libraries\Brazil\Itens de detalhe\Div 04-Alvenaria\04400-Pedra","3"
"Imperial Library\Imperial Library\Profiles\Structural","3"
"Libraries\Brazil\Itens de detalhe\Div 11-Equipamento\11160-Equipamento de doca de carregamento","3"
"Variados\BIBLIOTECA BLOCKS REVIT\DORMIT.OFIC.BIBLIOTECA\SALAS\Haworth_Inc","3"
"Esquadrias\CURTAIN PANEL","3"
"Imperial Library\Structural\Foundations","3"
"Imperial Library\Structural\Columns\Concrete","3"
"Imperial Library\Profiles\Curtain Wall","3"
"Imperial Library\Profiles\Structural","3"
"Libraries\Brazil\Itens de detalhe\Div 05-Metais\05500-Fabricações de metal\05517-Escadas de metal","3"
"Variados\BIBLIOTECA BLOCKS REVIT\DORMIT.OFIC.BIBLIOTECA\SILLONES","3"
"Imperial Library\Specialty Equipment\Ladders","3"
"Imperial Library\Specialty Equipment\Classroom-Library","3"
"Libraries\Brazil\Itens de detalhe\Div 06-Madeira e plástico\06200-Carpintaria de acabamento\06220-Carpintaria","3"
"Imperial Library\Curtain Wall Panels","3"
"Cozinha\Geladeiras e Freezers","3"
"Imperial Library\Imperial Library\Detail Components\Div 09-Finishes\093000-Tiling\093013-Ceramic Tile","3"
"Imperial Library\Imperial Library\Profiles\Curtain Wall","3"
"Libraries\Brazil\Hidráulica\MEP\Equipamento\Sanitário","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Public Office Landscape\4 Tables","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Public Office Landscape\1 Seating","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Passage Desking System\4 Storage","3"
"Imperial Library\Imperial Library\Detail Components\Div 10-Specialties\102600-Wall and Door Protection","3"
"Imperial Library\Imperial Library\Detail Components\Div 11-Equipment\111300-Loading Dock Equiment","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Passage Desking System\3 Territory","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Nemschoff\Patient Chairs","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\My Studio Environments\3 Storage","3"
"Libraries\Brazil\Perfis\Perfis de divisão","3"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Locale\3 Screens and Display","3"
"Libraries\Brazil\Perfis\Parede cortina","3"
"Libraries\Brazil\Equipamento Especial\Elevadores e Guindastes","3"
"Elétrico\Família_iluminação_sem_hospedeiro","3"
"Libraries\Brazil\Equipamento Especial\Elevadores e Guindastes\Específico do Brasil","3"
"Libraries\Brazil\Equipamento Especial\Sala de aula-Biblioteca","3"
"Libraries\Brazil\Esqueleto estrutural\Concreto","3"
"Imperial Library\Imperial Library\Detail Components\Div 31-Earthwork\316200-Driven Piles","3"
"Componente de Detalhe\Div 09-Acabamentos\09200-Emboço e placa de gesso\09220-Emboço de cimento Portland","3"
"Libraries\Brazil\Perfis\Escadas\Específico do Brasil","3"
"Libraries\Brazil\Painéis de parede cortina","3"
"Equipamentos\Telefones","3"
"Libraries\Brazil\Mobiliário\Mesas\Específico do Brasil","3"
"Libraries\Brazil\Mobiliário","3"
"Componente de Detalhe\Div 08-Portas e janelas\08400-Ent e vitrine\08410-Vitrine metal","3"
"Libraries\Brazil\Hidráulica\MEP\Conexões\Chuveiros","3"
"Libraries\Brazil\Hidráulica\MEP\Conexões\Mictórios","3"
"Libraries\Brazil\Equipamento Especial\Escada de mão","3"
"Instalações\Equipamento de hidráulica (1)\MEP\Acessórios\Mictórios","3"
"Área Externa\Área Externa - Cercas e Portões","3"
"Itens de detalhe\Metais\Fabricações de metal\Escadas de metal","3"
"Imperial Library\Detail Components\Div 06-Wood and Plastic\061300-Heavy Timber\061323-Heavy Timber Construction","3"
"Libraries\US Metric\Detail Items\Div 06-Wood and Plastic\06200-Finish Carpentry\06220-Millwork","3"
"Libraries\US Metric\Duct\Fittings\Profiles","3"
"Imperial Library\Detail Components\Div 06-Wood and Plastic\061800-Glue Laminated Construction","3"
"Imperial Library\Detail Components\Div 09-Finishes\093000-Tiling\093013-Ceramic Tile","3"
"Itens de detalhe\Alvenaria\Pedra","3"
"Itens de detalhe\Alvenaria\Unidades de alvenaria de barro","3"
"INTERIORES\Escritório\Estantes","3"
"Imperial Library\Detail Components\Div 06-Wood and Plastic\062200-Millwork","3"
"INTERIORES\Escritório\Escolar","3"
"INTERIORES\Decoração\OBJETOS DE DECORAÇÃO\ESPELHOS","3"
"Itens de detalhe\Equipamento\Equipamento de doca de carregamento","3"
"Libraries\US Metric\Detail Items\Div 07-Thermal and Moisture Protection\07900-Joint Sealers\07915-Joint Sealer","3"
"Libraries\US Metric\Detail Items\Div 11-Equipment\11160-Loading Dock Equiment","3"
"Conduíte\Conexões\Aço NB","3"
"Instalações\EQUIPAMENTOS MECÂNICOS\Equipamento mecânico\Mechanical\REVIT Air Source Files","3"
"Vegetação\Vegetación\Plantas","3"
"Instalações\Equipamento elétrico\Elétrica\MEP\Alimentação elétrica\Geração e transformação","3"
"Itens de detalhe\Madeira e plástico\Carpintaria bruta\Construção de laminado colado","3"
"Libraries\US Metric\Duct\Fittings\Oval\Taps","3"
"Elementos de Construção\Perfis\Toldos","3"
"Instalações\Equipamento elétrico\Elétrica\MEP\Informação e comunicação\Controles da construção","3"
"Itens de detalhe\Metais\Estrutura metálica formada a frio\Caibros de metal formados a frio","3"
"Imperial Library\Detail Components\Div 09-Finishes\092000-Plaster and Gypsum Board\092200-Supports\092216-Non-Structural Metal Framing","3"
"Libraries\US Metric\Duct\Fittings\Rectangular\Offsets","3"
"INTERIORES\Decoração\Roupas","3"
"Topografia","3"
"Itens de detalhe\Madeira e plástico\Carpintaria de acabamento\Carpintaria","3"
"Imperial Library\Detail Components\Div 07-Thermal and Moisture Protection\074000-Roofing and Siding Panels\074600-Siding","3"
"Itens de detalhe\Madeira e plástico\Madeiramento arquitetônico\Escadas e corrimãos de madeira","3"
"Instalações\Gas GLP\Medidores","3"
"Anotaciones\Anotações\Elétrica","3"
"Libraries\US Metric\Duct\Fittings\Round\Transitions","3"
"Imperial Library\Detail Components\Div 08-Openings\081400-Wood Doors","3"
"Itens de detalhe\Acabamentos\Emboço e placa de gesso\Emboço de cimento Portland","3"
"Instalações\Equipamento de hidráulica (1)\MEP\Equipamento\Sanitário","3"
"Instalações\EQUIPAMENTOS MECÂNICOS","3"
"Libraries\US Metric\Detail Items\Div 05-Metals\05500-Metal Fabrications\05517-Metal Stairs","3"
"Imperial Library\Detail Components\Div 10-Specialties\102600-Wall and Door Protection","3"
"Libraries\US Metric\Duct\Fittings\Oval\Elbows","3"
"Equipamento Especial\Elevadores e Guindastes","3"
"Imperial Library\Detail Components\Div 04-Masonry\042100-Clay Unit Masonry","3"
"Imperial Library\Detail Components\Div 05-Metals\054200-Cold-Formed Metal Joist Framing","3"
"Libraries\US Metric\Duct\Fittings\Multi-Shape\Taps","3"
"Imperial Library\Detail Components\Div 08-Openings\081100-Metal Doors and Frames\081113-Hollow Metal Doors and Frames","3"
"Imperial Library\Detail Components\Div 04-Masonry\042300-Glass Unit Masonry","3"
"Libraries\US Metric\Detail Items\Div 05-Metals\05400-Cold-Formed Metal Framing\05420-Cold-Formed Metal Joists","3"
"Imperial Library\Detail Components\Div 11-Equipment\111300-Loading Dock Equiment","3"
"VERTICAL MOTION\New folder (2)","3"
"Esquadrias\Portas\PAREDE CORTINA","3"
"VENTILADOR_AR\Ventilador","3"
"Itens de detalhe\Portas e janelas\Porta mad plást\Portas de madeira","3"
"Equipamento Especial\Elevadores e Guindastes\Específico do Brasil","3"
"INTERIORES\Escritório\Mesas e escrivaninhas","3"
"Componente de Detalhe\Div 05-Metais\05400-Estrutura metálica formada a frio\05420-Caibros de metal formados a frio","3"
"Elevadores e ascensores","3"
"Componente de Detalhe\Div 04-Alvenaria\04400-Pedra","3"
"Componente de Detalhe\Div 05-Metais\05500-Fabricações de metal\05517-Escadas de metal","3"
"Anotaciones","3"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Izy","2"
"Hidráulico\Biblioteca Deca BIM Revit\Cubas\Cubas de apoio","2"
"Elétrico\Família_iluminação_sem_hospedeiro\Lighting-Pendant_Mount-Delray_Lighting-Kone_Glass-6010.rfa","2"
"Portas e janelas\Doors & Windows_By_Marcos_Riacho\Door_metalics - 3th word","2"
"Variados\BIBLIOTECA BLOCKS REVIT\PUERTAS Y VENTANAS","2"
"Portas e janelas\portas\Portas de enrolar","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Flex","2"
"Libraries\Brazil\Equipamento Especial\Escadas rolantes\Específico do Brasil","2"
"Instalações\EQUIPAMENTOS HIDRÁULICOS\Torneiras","2"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Interiores - Banheiro","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Vogue Plus","2"
"Portas e janelas\PUERTAS Y VENTANAS","2"
"ANOTACÕES\Mechanical","2"
"Variados\Símbolos de conexão","2"
"INTERIORES\Escritório\Livros","2"
"Hidráulico\Biblioteca Deca BIM Revit\Cubas\Cubas de piso","2"
"Equipamentos\Televisores","2"
"FABRICANTES\Docol\Hidraulicos\Registros\Globo","2"
"Elementos de Arquitetura\ESCADAS E ELEVADORES\ELEVADOR","2"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Monocomandos","2"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Sky","2"
"Mobiliário\Mesas\Mesas Externas","2"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Spa","2"
"INTERIORES\Escritório\Armarios","2"
"Libraries\Brazil\Hidráulica\Arquitetura\Conexões\Mictórios","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Ravena","2"
"Mobiliário\Mesa","2"
"Itens de detalhe\Preparação do terreno\Bases, lastros e pavimentos\Cursos e lastros base soltos","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Nuova","2"
"Aquários\Aquários","2"
"Cozinha\Fogões e Fornos","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cubas\Cubas de embutir","2"
"Componente de Detalhe\Div 08-Portas e janelas\08600-Clarabóias\08620-Clarabóias unitárias","2"
"INTERIORES\Decoração\Cortinas e Persianas","2"
"Mobiliário\COZINHA\BANCADAS\BALCÃO","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cozinha\Unic","2"
"Mobiliário\COZINHA\Armario\Armários lisos","2"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Axis","2"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Clean","2"
"Área Externa\4. RECREATIVOS","2"
"Mobiliário\Camas\Cama","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cozinha\Spot","2"
"INTERIORES\Cozinhas\Banquetas","2"
"Mobiliário\Camas e Berços\Cama solteiro","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cozinha\Spin","2"
"Libraries\Brazil\Itens de detalhe\Div 05-Metais\05400-Estrutura metálica formada a frio\05420-Montantes de metal de arrimo","2"
"Arquitetura\04 - Mobiliário\Mesas\Criados","2"
"Bloco Elemento vasado","2"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Duna Classica","2"
"FABRICANTES\Docol\Banheiro\Acabamentos\Seletor Integrado","2"
"INTERIORES\Biblioteca","2"
"Eliptico","2"
"FABRICANTES\Docol\Banheiro\Complementos\Ligacao Flexivel","2"
"Hidráulico\Biblioteca Deca BIM Revit\Loucas\Sky","2"
"Hidráulico\Biblioteca Deca BIM Revit\Loucas\Ravena","2"
"Mobiliário\COZINHA\Eletrodomesticos\COZINHA INDUSTRIAL","2"
"Libraries\Brazil\Hidráulica\MEP\Equipamento\Aquecedores de água","2"
"Mobiliário\Industriais e Comerciais","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Monte Carlo","2"
"Elétrico\Família_iluminação_sem_hospedeiro\Light_Pendant_4FT_Simplified_TME_SMARTBIM.rfa","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cozinha\Fast","2"
"Mobiliário\ESCRITÓRIO\Recepção","2"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\005 SmartForm LED BPS460-462-464","2"
"Hidráulico\Biblioteca Deca BIM Revit\Loucas\Duomo Plus","2"
"Equipamento Especial\Escadas rolantes\Específico do Brasil","2"
"FABRICANTES\Docol\Banheiro\Misturadores\Termostatico","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Belle Epoque","2"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\013 StyliD Compact Power recessed","2"
"Hidráulico\Biblioteca Deca BIM Revit\Loucas\LK","2"
"Libraries\Brazil\Itens de detalhe\Div 02-Preparação do terreno\02600-Drenagem e contenção\02620-Sub-drenagem","2"
"Pré-moldado estrutural\Perfis","2"
"Mobiliário\COZINHA\Mesas\Mesas Design","2"
"Instalações\Incêndio\PROTEÇÃO CONTRA INCÊNDIO\Armários","2"
"Pré-moldado estrutural\PRÉ-MOLDADOS","2"
"Mobiliário\COZINHA\Eletrodomesticos\Torradeiras","2"
"Mobiliário\COZINHA\Eletrodomesticos\Outros","2"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cubas\Cubas multiuso","2"
"Mobiliário\COZINHA\Eletrodomesticos\Liquidificador","2"
"Hidráulico\Biblioteca Deca BIM Revit\Loucas\Nuova","2"
"FABRICANTES\Docol\Banheiro\Complementos\Pematic","2"
"Porta retrato","2"
"Mobiliário\Tapetes","2"
"Elementos de Arquitetura\4. ESCALERAS Y ASCENSORES","2"
"Portas e janelas\portas\porta de correr","2"
"FABRICANTES\Herman Miller Collection\Public Office Landscape\5 Space Deliniation","2"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 13-Construção especial\13090-Proteção de radiação","2"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 12-Mobiliário\12400-Mobiliário e acessórios\12480-Tapetes e capachos","2"
"Janelas\VELUX","2"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 10-Especialidades\10200-Chaminés e ventilação\10230-Ventilação","2"
"Itens de detalhe\Portas e janelas\Claraboias\Claraboias unitárias","2"
"Janelas\Veneziana","2"
"FABRICANTES\Herman Miller Collection\Public Office Landscape\2 Desking and Storage","2"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Válvulas\Válvula de bóia","2"
"EQUIPAMENTOS ELETRÔNICOS\Eletrônicos\Apple","2"
"FABRICANTES\Herman Miller Collection\Passage Desking System\2 Energy Distribution","2"
"Banheiro\Banheiros Químicos","2"
"EQUIPAMENTOS ELETRÔNICOS\Eletrônicos\Bebedouro","2"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 08-Portas e janelas\08600-Clarabóias\08620-Clarabóias unitárias","2"
