"action","reason","id","family_name","category","symbols","used_symbols_detected","review_candidate"
"MANTER","Familia base ou potencialmente util no template","4622579","Luminria_pendente_redonda_18358.rfa quarto Calebe","Modelos genéricos","0","0","NAO"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3629963","M_Moldura-janela-interior-plana","Modelos genéricos","2","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3629937","M_Padrão do montante_2x2","Modelos genéricos","1","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3629950","M_Recorte-Janela-Exterior-Plana","Modelos genéricos","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3005388","Mesa de Centro 03","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3005411","Mesa de Centro 08","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3519286","Miele 45cm wide Dishwasher G 4570 SCVi","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4945980","ModeloGenéricoLinha_Bandeja_Cassete60_ArcelorMittal-Perfilor","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4945981","ModeloGenérico_Bandeja_Cassete60_ArcelorMittal-Perfilor","Modelos genéricos","54","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3163766","Nicho Paramétrico Versão 02","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3629014","Oak_Table_with_6_chairs_7435","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2905189","Painel para Porta","Modelos genéricos","4","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2369069","Panel_Agile","Modelos genéricos","1","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3527920","Plain_Rectangular_Mirror_-_No_Frame_16925","Modelos genéricos","1","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3529692","Plain_Rectangular_Mirror_-_No_Frame_169251","Modelos genéricos","1","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3528806","Plain_Rectangular_Mirror_-_No_Frame_169251 2","Modelos genéricos","1","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3530578","Plain_Rectangular_Mirror_-_No_Frame_169252","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3565785","Portão Ferro","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4622099","Poste Com Transformador","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2654308","SPIDER 1","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3577058","Small_Kitchen cozinha_-_Revit_2011_11228","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3629034","Small_Kitchen_-_Revit_2011_11228","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3586070","Small_Kitchen_-_Revit_2011_11228 GOURMET","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3598086","Small_Kitchen_-_Revit_2011_11228 LONGA sem fogao","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4621242","Street_Lights_8354","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2369041","Strike Plate","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2369010","Top Track_Agile","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3152418","Torneira de Bancada - Cozinha","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3628256","Upholstered_Queen_Size_Bed_19598","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3128149","Vidro","Modelos genéricos","1","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3293892","_Produtos_Arq_Bib_Box Correr 2fls - Vidro","Modelos genéricos","2","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3294774","_Produtos_Arq_Bib_Box Correr 2fls - Vidro-0001","Modelos genéricos","2","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3295655","_Produtos_Arq_Bib_Churrasqueira","Modelos genéricos","1","0","SIM"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3297181","_Produtos_Arq_Bib_Churrasqueira-0004","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4623627","chandelier_8223","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2628836","churrasqueira Paramétrica Aula","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3626367","mGPwfbmHQJyZjATcLxAn_Lajota Cerâmica H7-30","Modelos genéricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2257359","ridge_adaptive_2points","Modelos genéricos","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2262243","rooftile_adaptive_3points","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2265777","rooftile_adaptive_4points","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2269404","rooftile_adaptive_5points","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2273043","rooftile_adaptive_6points","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2276698","rooftile_adaptive_7points","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2253546","rooftile_adaptive_8points","Modelos genéricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3575673","sectional_sofa_6482","Modelos genéricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4617791","simbolo piso4x4","Modelos genéricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636925","tijolo macisso 5.3x11x24","Modelos genéricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636820","tijolo macisso 5.3x11x24com massa","Modelos genéricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636856","tijolo macisso 5.3x19x9","Modelos genéricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636802","tijolo macisso 5.7x19x5","Modelos genéricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636838","tijolo macisso 5.7x19x9","Modelos genéricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636943","tijolo macisso 5.7x9x19","Modelos genéricos","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1427","Circular Mullion","Montantes de parede cortina","2","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1431","L Corner Mullion","Montantes de parede cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2199967","Montante circular","Montantes de parede cortina","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3625251","Montante de canto L","Montantes de parede cortina","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3625253","Montante de canto V","Montantes de parede cortina","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3625257","Montante de canto quadrado","Montantes de parede cortina","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4488348","Montante de canto trapezóide","Montantes de parede cortina","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1048065","Montante retangular","Montantes de parede cortina","24","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3625255","Montante secundário de canto trapezoidal","Montantes de parede cortina","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4944482","Montante secundário de canto trapezóide","Montantes de parede cortina","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1443","Quad Corner Mullion","Montantes de parede cortina","2","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1423","Rectangular Mullion","Montantes de parede cortina","23","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1439","Trapezoid Corner Mullion","Montantes de parede cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1435","V Corner Mullion","Montantes de parede cortina","2","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3635307","Aluprof MB-Harmony DUO Glazing Panel Double 66.2_P01","Painéis cortina","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3635267","Aluprof MB-Harmony Glazing Panel 66.2","Painéis cortina","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2091427","COLONIAL BASE","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2099171","Colonial - Teste","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","48164","Empty System Panel","Painéis cortina","3","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2707865","Muxarabi - painel de parede cortina","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2711011","Muxarabi com contorno - painel de parede cortina","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2659323","PAINEL COM SPIDER","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2655432","PAINEL COM SPIDER 3 lados","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2657379","PAINEL COM SPIDER só no topo","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1804528","Painel do sistema","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1048067","Painel do sistema vazio","Painéis cortina","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4946035","PainelCortina_Bandeja_Cassete60_ArcelorMittal-Perfilor","Painéis cortina","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3633869","RSB - Glass Block","Painéis cortina","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3633847","RSB - Wind Block","Painéis cortina","0","0","NAO"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","1387","System Panel","Painéis cortina","5","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2386340","Technal_Curtain_Panel-MX62-Double_Glazed","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2803151","mobiliarioPadrao","Painéis cortina","4","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2720672","painel metal e vidro","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2645534","painelACM","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","176921","pnl - JANELA MAXIM-AR PARA PELE DE VIDRO - 1 FOLHA","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","172714","pnl - PORTA DE PELE DE VIDRO - ABERTURA PARA DENTRO - 1 FOLHA","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","174344","pnl - PORTA DE PELE DE VIDRO - ABERTURA PARA FORA - 1 FOLHA","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","49708","pnl - PORTA DE VIDRO DE CORRER - 1 FOLHA + 1 FOLHA FIXA","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","171035","pnl - PORTA DE VIDRO PIVOTANTE - ABERTURA PARA DENTRO - 1 FOLHA","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","169355","pnl - PORTA DE VIDRO PIVOTANTE - ABERTURA PARA FORA - 1 FOLHA","Painéis cortina","1","0","SIM"
"REMOVER_SUGERIDO","Categoria pouco util para residencial/arquitetura inicial e pesa no template","2091325","rooftile_pattern_V2","Painéis cortina","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3636420","Aluprof MB-HARMONY DUO Installation Post Door L_P01","Perfis","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3635573","Aluprof MB-HARMONY DUO Mullion Border L_P01","Perfis","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3635603","Aluprof MB-HARMONY DUO Mullion Border R_P01","Perfis","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3635536","Aluprof MB-HARMONY DUO Transom Border B_P01","Perfis","0","0","NAO"
